,link,title,price,previous_month_bought_count,card_offer,review_rating,delivery_detail
91,https://www.amazon.in/Ben-Martin-Regular-Stretchable-Cotton/dp/B0CZHVSR55/ref=sr_1_154?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-154,Ben Martin,"₹499₹499 M.R.P: ₹2,999₹2,999 (83% off)",50+ bought in past month,Ben Martin,5.0 out of 5 stars 1  , FREE Delivery by Amazon
92,https://www.amazon.in/GRECIILOOKS-Women-Cotton-Casual-Regular/dp/B0CQRLVFH6/ref=sr_1_156?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-156,GRECIILOOKS,"₹579₹579 M.R.P: ₹2,299₹2,299 (75% off)",300+ bought in past month,GRECIILOOKS,4.0 out of 5 stars 362  , FREE Delivery by Amazon
93,https://www.amazon.in/Pepe-Jeans-Machine-Cotton-Size_36/dp/B0BWN8HRWM/ref=sr_1_157?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-157,Pepe Jeans,"₹1,298₹1,298 M.R.P: ₹4,599₹4,599 (72% off)",M.R.P: ,Pepe Jeans,4.7 out of 5 stars 4  , FREE Delivery by Amazon
94,https://www.amazon.in/Diverse-Mens-Relaxed-Jeans-DCMDT03RC11L04-40B_Black_28W/dp/B07Q9S8KRP/ref=sr_1_158?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-158,Diverse,"₹379₹379 M.R.P: ₹1,499₹1,499 (75% off)",M.R.P: ,Diverse,3.6 out of 5 stars 38  ,FREE Delivery by Amazon
95,https://www.amazon.in/Max-Mens-Slim-Jeans-NOOSDCTBSC02GREY_Grey/dp/B0C81SV1M4/ref=sr_1_161?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-161,Max,₹629₹629 M.R.P: ₹699₹699 (10% off),M.R.P: ,Max,3.0 out of 5 stars 13  , FREE Delivery by Amazon
96,https://www.amazon.in/Pepe-Jeans-PM207918G221_MED-Used_Mid-Indigo/dp/B0CXTM9Y4C/ref=sr_1_162?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-162,Pepe Jeans,"₹989₹989 M.R.P: ₹3,599₹3,599 (73% off)",50+ bought in past month,Pepe Jeans,2.0 out of 5 stars 1  , FREE Delivery by Amazon
97,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTQ4OTkwNTgwOTUzOTc4OjE3MjgxMzk1NTk6c3BfbXRmOjMwMDE1OTMzNDE3NzMzMjo6MDo6&url=%2FLevis-Mens-Jeans-36087-0617_Light-Indigo_28%2Fdp%2FB09Z7658K7%2Fref%3Dsr_1_165_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139559%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Levi's,"₹999₹999 M.R.P: ₹2,999₹2,999 (67% off)",100+ bought in past month,Levi's,"3.9 out of 5 stars 1,180  ", FREE Delivery by Amazon
98,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTQ4OTkwNTgwOTUzOTc4OjE3MjgxMzk1NTk6c3BfbXRmOjMwMDE2MDEwNjg3MjUzMjo6MDo6&url=%2FPepe-Jeans-Mens-Slim-PM206796J16_Light%2Fdp%2FB0C53C1PHG%2Fref%3Dsr_1_166_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139559%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Pepe Jeans,"₹1,139₹1,139 M.R.P: ₹3,799₹3,799 (70% off)",M.R.P: ,Pepe Jeans,3.4 out of 5 stars 64  , FREE Delivery by Amazon
99,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTQ4OTkwNTgwOTUzOTc4OjE3MjgxMzk1NTk6c3BfbXRmOjMwMDE1OTMzNDE3OTAzMjo6MDo6&url=%2FLevis-Mens-Jeans-36087-0626_Mid-Indigo_30%2Fdp%2FB09Z775WN3%2Fref%3Dsr_1_167_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139559%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-167-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Levi's,"₹1,349₹1,349 M.R.P: ₹2,999₹2,999 (55% off)",M.R.P: ,Levi's,"3.9 out of 5 stars 1,227  ", FREE Delivery by Amazon
100,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4OTQ4OTkwNTgwOTUzOTc4OjE3MjgxMzk1NTk6c3BfbXRmOjMwMDM0MzMwNDY3MTAzMjo6MDo6&url=%2Fisol-Straight-Comfort-Relaxed-Carson_40%2Fdp%2FB0D73WZ17G%2Fref%3Dsr_1_168_sspa%3Fcrid%3D24IEEX0MBW072%26dib%3DeyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ%26dib_tag%3Dse%26keywords%3Djeans%26qid%3D1728139559%26sprefix%3Djeans%252Caps%252C212%26sr%3D8-168-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,i'sol,"₹899₹899 M.R.P: ₹3,499₹3,499 (74% off)",M.R.P: ,i'sol,3.7 out of 5 stars 51  , FREE Delivery by Amazon
101,https://www.amazon.in/KOTTY-Cotton-Lycra-Regular-KTTWOMENSJEANS721L/dp/B08RW96ZCJ/ref=sr_1_170?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-170,KOTTY,"₹399₹399 M.R.P: ₹1,999₹1,999 (80% off)",100+ bought in past month,KOTTY,3.7 out of 5 stars 466  ,FREE Delivery by Amazon
102,https://www.amazon.in/GRECIILOOKS-Women-Cotton-Casual-Regular/dp/B0CQRMP48F/ref=sr_1_171?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-171,GRECIILOOKS,"₹499₹499 M.R.P: ₹1,999₹1,999 (75% off)",100+ bought in past month,GRECIILOOKS,4.1 out of 5 stars 272  , FREE Delivery by Amazon
103,https://www.amazon.in/KOTTY-Regular-Rise-Solid-Jeans/dp/B0C7LPRSQS/ref=sr_1_19?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.loW9tDrkb73dvNPalTNrmPld8m7huH6cF5g_YkNmEAm9qODA-taMg5ibmmJXAdn3w18_Ama_S4836s1iM1YtBIdpk_a88sovlz0jYKb8UgeyxfvDd1yNA7BrvReQL8dHeTsmBCUr4vG9wTfYE_IXjcEtx4Z9Yg_WV3zVa7cZhyV3SPxEo2p1Htxigkn7RWNyKzINhtwKuJdv5R3jaMrGucUaA8BClw9zNNqjHAMpciugupuFm20Jj8eOG6lU42dRYTXf80v8ApAF0EChkl1-KMQjfTn99KKJ17d9OvtZONs.gM2UxYQACutxLYDMZ0XW9AekUQGSbRmRfPruooS2c3Q&dib_tag=se&keywords=jeans&qid=1728139528&sprefix=jeans%2Caps%2C212&sr=8-19,KOTTY,"₹442₹442 M.R.P: ₹1,999₹1,999 (78% off)",200+ bought in past month,KOTTY,3.6 out of 5 stars 312  ,FREE Delivery by Amazon
104,https://www.amazon.in/RAGZO-Cotton-Oversize-Loose-ri90091f/dp/B0D475TYV9/ref=sr_1_174?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-174,RAGZO,"₹699₹699 M.R.P: ₹3,999₹3,999 (83% off)",M.R.P: ,RAGZO,4.3 out of 5 stars 51  , FREE Delivery by Amazon
105,https://www.amazon.in/Neostreak-Stretchable-Jeans-neoeps-Dblue-Blue_32/dp/B07QHSJ69Z/ref=sr_1_175?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-175,Neostreak,"₹489₹489 M.R.P: ₹1,599₹1,599 (69% off)",M.R.P: ,Neostreak,"3.8 out of 5 stars 7,683  ",FREE Delivery by Amazon
106,https://www.amazon.in/NIFTY-Womens-Slim-Jeans-Jean_5B_BLK_Black_34/dp/B01D7MLZX8/ref=sr_1_179?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-179,Nifty,"₹541₹541 M.R.P: ₹1,499₹1,499 (64% off)",100+ bought in past month,Nifty,"3.9 out of 5 stars 2,223  ", FREE Delivery by Amazon
107,https://www.amazon.in/TAGAS-Skinny-Jeans-MDJ-4-PLAIN-BLACK-Black_34/dp/B0CW7393ZK/ref=sr_1_181?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-181,TAGAS,"₹589₹589 M.R.P: ₹1,499₹1,499 (61% off)",100+ bought in past month,TAGAS,3.9 out of 5 stars 190  , FREE Delivery by Amazon
108,https://www.amazon.in/Indian-Garage-Co-Adult-0421-DNM02-57_Blue_30/dp/B0BRL4DWMV/ref=sr_1_20?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.loW9tDrkb73dvNPalTNrmPld8m7huH6cF5g_YkNmEAm9qODA-taMg5ibmmJXAdn3w18_Ama_S4836s1iM1YtBIdpk_a88sovlz0jYKb8UgeyxfvDd1yNA7BrvReQL8dHeTsmBCUr4vG9wTfYE_IXjcEtx4Z9Yg_WV3zVa7cZhyV3SPxEo2p1Htxigkn7RWNyKzINhtwKuJdv5R3jaMrGucUaA8BClw9zNNqjHAMpciugupuFm20Jj8eOG6lU42dRYTXf80v8ApAF0EChkl1-KMQjfTn99KKJ17d9OvtZONs.gM2UxYQACutxLYDMZ0XW9AekUQGSbRmRfPruooS2c3Q&dib_tag=se&keywords=jeans&qid=1728139528&sprefix=jeans%2Caps%2C212&sr=8-20,The Indian Garage Co,"₹598₹598 M.R.P: ₹1,999₹1,999 (70% off)",100+ bought in past month,The Indian Garage Co,3.5 out of 5 stars 49  , FREE Delivery by Amazon
109,https://www.amazon.in/Pepe-Jeans-Mens-Slim-PM206796R18300034/dp/B0CGX2ZWJK/ref=sr_1_183?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-183,Pepe Jeans,"₹899₹899 M.R.P: ₹3,599₹3,599 (75% off)",50+ bought in past month,Pepe Jeans,3.9 out of 5 stars 24  , FREE Delivery by Amazon
110,https://www.amazon.in/Urbano-Fashion-Washed-Non-Stretchable-jeanloose-brown-32/dp/B0CVV25DHF/ref=sr_1_184?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-184,Urbano Fashion,"₹620₹620 M.R.P: ₹2,299₹2,299 (73% off)",M.R.P: ,Urbano Fashion,3.7 out of 5 stars 131  , FREE Delivery by Amazon
111,https://www.amazon.in/STUDIO-NEXX-Regular-Stretch-Jeans/dp/B07QW8GZWP/ref=sr_1_186?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-186,STUDIO NEXX,"₹559₹559 M.R.P: ₹1,499₹1,499 (63% off)",M.R.P: ,STUDIO NEXX,"3.6 out of 5 stars 4,996  ", FREE Delivery by Amazon
112,https://www.amazon.in/Ben-Martin-Stretchable-Cotton-JJ3-11/dp/B0CZHTDJVV/ref=sr_1_187?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-187,Ben Martin,"₹499₹499 M.R.P: ₹2,999₹2,999 (83% off)",M.R.P: ,Ben Martin,3.7 out of 5 stars 19  , FREE Delivery by Amazon
113,https://www.amazon.in/Levis-Mens-Slim-Jeans-A7087-0055_Blue/dp/B0CRTQ2DLT/ref=sr_1_188?crid=24IEEX0MBW072&dib=eyJ2IjoiMSJ9.Hd8p8ocALNUiqeDWCNK35Fs-a_TdbDfkW0BEW3rDe-Aso5h7dW93l6H7tyTBE9QHmqEQUPYsOF22P8ZYk9ngDOS4sgRumIKrXb6G-meGg6glVRQLUcWhw4mQPzyYFo3v8PGxEvHU9HH4UtDQucMmBmsEhLOT2qRl8lWsZd5nUo8o9eiWUGAwJVXFqD-uL145E0lrzBZo517kYBsMllDK26WDfczMJmDdbsDUKxLr87xb5qpcDn6IGeIgR4Rbq0f9zc5n4MwPsfmr4fbJs0ep99KwNQbsFfJORt-RfKQYLzU.zIgq96jmqOGLaHcc1sYLHJr5BNEc47qTwcvZ3aXfRVQ&dib_tag=se&keywords=jeans&qid=1728139559&sprefix=jeans%2Caps%2C212&sr=8-188,Levi's,"₹1,799₹1,799 M.R.P: ₹2,999₹2,999 (40% off)",50+ bought in past month,Levi's,5.0 out of 5 stars 2  , FREE Delivery by Amazon
