,link,title,specification,rating_review,price,test_offer,off_percentage
340,https://www.flipkart.com/ultimus-pro-intel-celeron-dual-core-n4020c-4-gb-128-gb-emmc-storage-windows-11-home-nu14u5inc43bn-sg-thin-light-laptop/p/itme950115652bb0?pid=COMGZ6NHD4BDGPQR&lid=LSTCOMGZ6NHD4BDGPQRBD42HH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_409&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGZ6NHD4BDGPQR.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Ultimus PRO Intel Celeron Dual Core N4020C - (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U5INC43BN-...,Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 11 Operating System35.56 cm (14 Inch) DisplayPre loaded windows APP1 Year Onsite warranty,3.5170 Ratings & 26 Reviews,"₹11,990₹24,99052% off",Top Discount of the Sale,52% off
341,https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fr5011tu-thin-light-laptop/p/itmb222f6dd55b38?pid=COMGWM8FZTM7ZPGR&lid=LSTCOMGWM8FZTM7ZPGRCYWZA7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_411&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGWM8FZTM7ZPGR.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s- fr5011TU Thin and Light Lapt...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,4.199 Ratings & 5 Reviews,"₹51,990₹71,64127% off",Save extra with combo offers,27% off
342,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312w-thin-light-laptop/p/itm7aa1836156b37?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHARCWA8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_412&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMG9WH98ZNYXWYH.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312W Thin ...,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) DisplayNot Applicable1 Year Onsite Warranty,"4.33,329 Ratings & 330 Reviews","₹28,990₹44,99035% off",Save extra with combo offers,35% off
343,https://www.flipkart.com/hp-15s-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0006tu-thin-light-laptop/p/itm5978c19db874e?pid=COMGZNSBZUBEHR9B&lid=LSTCOMGZNSBZUBEHR9BTBJI0V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_413&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGZNSBZUBEHR9B.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,HP 15s Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0006TU Thin and Light Lap...,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4160 Ratings & 16 Reviews,"₹45,990₹54,49915% off",Save extra with combo offers,15% off
344,https://www.flipkart.com/colorful-p15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-23-hj76b16512e-b-sa-gaming-laptop/p/itm539c6f24a89a5?pid=COMGYEYDXMK8QZMJ&lid=LSTCOMGYEYDXMK8QZMJYLNUFT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_414&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGYEYDXMK8QZMJ.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Colorful P15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Years Domestic Warranty and 1 Year Battery Domestic Warranty,4.517 Ratings & 4 Reviews,"₹81,990₹1,39,99941% off",Top Discount of the Sale,41% off
345,https://www.flipkart.com/asus-tuf-gaming-a15-90whr-battery-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-140-tgp-fa577nu-lp082w-laptop/p/itm645a18a9de60f?pid=COMGPFPCTS9SK94A&lid=LSTCOMGPFPCTS9SK94AUL5DCS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_415&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGPFPCTS9SK94A.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,ASUS TUF Gaming A15 with 90WHr Battery AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Hom...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.175 Ratings & 10 Reviews,"₹89,990₹1,19,99025% off",Save extra with combo offers,25% off
346,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15amn7-thin-light-laptop/p/itm3ee2f5da49d46?pid=COMGNY3BTHRQ8MJG&lid=LSTCOMGNY3BTHRQ8MJG2YIZH3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_416&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGNY3BTHRQ8MJG.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,4301 Ratings & 16 Reviews,"₹32,190₹52,89039% off",Top Discount of the Sale,39% off
347,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itmde3ce5fc19d79?pid=COMH2TPSM9V7V38F&lid=LSTCOMH2TPSM9V7V38F5SNKCO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_44&otracker=search&otracker1=search&fm=Search&iid=fe63acbf-65d0-4624-ac5e-4a6ac9ee7a51.COMH2TPSM9V7V38F.SEARCH&ppt=sp&ppn=sp&ssid=63rd5siu6o0000001728058144520&qH=312f91285e048e09,Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,448 Ratings & 5 Reviews,"₹26,990₹44,99040% off",Save extra with combo offers,40% off
348,https://www.flipkart.com/asus-amd-ryzen-5-quad-core-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk522ws-thin-light-laptop/p/itmeb745cd6f6289?pid=COMGZ2Y4SGZZBCFJ&lid=LSTCOMGZ2Y4SGZZBCFJDXC7VC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_417&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGZ2Y4SGZZBCFJ.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,ASUS AMD Ryzen 5 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK522WS Thin and Light Laptop,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year International Warranty,4.241 Ratings & 4 Reviews,"₹35,990₹62,99042% off",Lowest price since launch,42% off
349,https://www.flipkart.com/hp-envy13-x360-bf0121tu-intel-core-i5-12th-gen-1230u-16-gb-16-optane-512-ssd-windows-11-home-13-bf0121tu-2-1-laptop/p/itm7c472a05300e5?pid=COMGH47NWT4HZFYP&lid=LSTCOMGH47NWT4HZFYPJT5O1U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_419&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGH47NWT4HZFYP.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,HP Envy13 x360 bf0121tu Intel Core i5 12th Gen I5 1230U - (16 GB + 16 GB Optane/512 GB SSD/Windows 11 ...,Intel Core i5 Processor (12th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD85.8 cm (33.78 inch) Touchscreen DisplayW11 + MS OFFICE1 Year Onsite Warranty,4.3194 Ratings & 25 Reviews,"₹86,490₹93,5277% off",Save extra with combo offers,7% off
350,https://www.flipkart.com/lenovo-yoga-6-amd-ryzen-7-octa-core-7730u-16-gb-1-tb-ssd-windows-11-home-13abr8-2-1-laptop/p/itm0a5d2a15938e8?pid=COMGSVFES2XSYQYY&lid=LSTCOMGSVFES2XSYQYYYK27H0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_420&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGSVFES2XSYQYY.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Lenovo Yoga 6 AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) 13ABR8 2 in 1 Laptop,AMD Ryzen 7 Octa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 inch) Touchscreen Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.161 Ratings & 5 Reviews,"₹80,190₹1,21,69034% off",Save extra with combo offers,34% off
351,https://www.flipkart.com/acer-predator-helios-neo-16-intel-core-i7-14th-gen-14700hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-phn16-72-77gz-gaming-laptop/p/itm4e69416e1cdbf?pid=COMGZKFB3ZTQGRT4&lid=LSTCOMGZKFB3ZTQGRT4YMVGPV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_421&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGZKFB3ZTQGRT4.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Grap...,Intel Core i7 Processor (14th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Carry-in Warranty,410 Ratings & 0 Reviews,"₹1,19,990₹1,42,99916% off",Top Discount of the Sale,16% off
352,https://www.flipkart.com/lenovo-ideapad-slim-5-wuxga-ips-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-16iah8-thin-light-laptop/p/itm41005b9d6973a?pid=COMGSC4EZAPZHGTY&lid=LSTCOMGSC4EZAPZHGTYGR6SGO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_422&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGSC4EZAPZHGTY.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Lenovo IdeaPad Slim 5 WUXGA IPS Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 16I...,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.3186 Ratings & 18 Reviews,"₹58,690₹84,29030% off",Save extra with combo offers,30% off
353,https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15s-eq2223au-thin-light-laptop/p/itmefcc6dfb06c44?pid=COMGZ7FRUHRF8AA3&lid=LSTCOMGZ7FRUHRF8AA34IHP7D&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_423&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGZ7FRUHRF8AA3.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2223AU Thin and Light Laptop,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.3993 Ratings & 62 Reviews,"₹40,980₹51,59020% off",Save extra with combo offers,20% off
354,https://www.flipkart.com/asus-vivobook-15-intel-core-i3-11th-gen-1115g4-16-gb-512-gb-ssd-windows-11-home-x515ea-ej342ws-thin-light-laptop/p/itm657040ef2c126?pid=COMGZ3MYJ2Z22ZAS&lid=LSTCOMGZ3MYJ2Z22ZASDWO5SA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_424&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGZ3MYJ2Z22ZAS.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) X515EA-EJ342WS Thi...,Intel Core i3 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,"4.38,842 Ratings & 761 Reviews","₹35,990₹49,99028% off",Lowest price since launch,28% off
355,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itmdfa8fc0e85938?pid=COMHFYZ3VJ36ZTJZ&lid=LSTCOMHFYZ3VJ36ZTJZGRHDNQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_425&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMHFYZ3VJ36ZTJZ.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1Yr Warranty and 1 Yr Accidental Damage Protection,4.242 Ratings & 0 Reviews,"₹34,990₹55,19036% off",Top Discount of the Sale,36% off
356,https://www.flipkart.com/infinix-gt-book-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-80-w-gl613-accessories-box-gaming-laptop/p/itm1c4b76e496cb4?pid=COMHYS44ZW25HYYQ&lid=LSTCOMHYS44ZW25HYYQOSRO41&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_426&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMHYS44ZW25HYYQ.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Infinix GT Book Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 inch) DisplayControl Center1 Year Domestic Onsite Warranty On Laptop and 6 Months On Adapter,4.2141 Ratings & 15 Reviews,"₹57,990₹99,99042% off",Top Discount of the Sale,42% off
357,https://www.flipkart.com/asus-tuf-gaming-f17-ai-powered-intel-core-i5-11th-gen-11400h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-70-w-fx706hf-ny040w-laptop/p/itm5b135cad5c8a9?pid=COMHY74JXH3KZRWM&lid=LSTCOMHY74JXH3KZRWMLLMJRL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=Search&iid=fe63acbf-65d0-4624-ac5e-4a6ac9ee7a51.COMHY74JXH3KZRWM.SEARCH&ppt=sp&ppn=sp&ssid=63rd5siu6o0000001728058144520&qH=312f91285e048e09,ASUS TUF Gaming F17 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (16 GB/512 GB SSD/Windows 11 H...,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD43.94 cm (17.3 Inch) Display1 Year Onsite Warranty,"4.35,887 Ratings & 487 Reviews","₹50,990₹85,99040% off",Save extra with combo offers,40% off
358,https://www.flipkart.com/colorful-evol-p15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-a10204900072-gaming-laptop/p/itm455aa5089322c?pid=COMHFBHQZJCXJYA7&lid=LSTCOMHFBHQZJCXJYA75BV0GM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_427&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMHFBHQZJCXJYA7.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Colorful Evol P15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVID...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,4.517 Ratings & 4 Reviews,"₹81,990₹1,39,99941% off",Top Discount of the Sale,41% off
359,https://www.flipkart.com/asus-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-k3504vab-nj541ws-laptop/p/itma18c452f2836c?pid=COMGZWQQCEJMHVKE&lid=LSTCOMGZWQQCEJMHVKEPI7ORW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_428&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGZWQQCEJMHVKE.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,ASUS Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ541WS Laptop,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Manufacturer Warranty,3.77 Ratings & 1 Reviews,"₹54,676₹99,50045% off",Save extra with combo offers,45% off
360,https://www.flipkart.com/dell-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-vostro-3530-thin-light-laptop/p/itm79cd6c99191e5?pid=COMHF2JYJXYG7J5T&lid=LSTCOMHF2JYJXYG7J5TKX7GPP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_429&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMHF2JYJXYG7J5T.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,DELL Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapto...,Intel Core i5 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Hardware Service,3.915 Ratings & 1 Reviews,"₹48,990₹63,98823% off",Bank Offer,23% off
361,https://www.flipkart.com/chuwi-intel-celeron-dual-core-10th-gen-n4020-4-gb-128-gb-ssd-windows-11-home-herobook-air-laptop/p/itmc48d96e4f2fce?pid=COMGQHR5CHKG6GWF&lid=LSTCOMGQHR5CHKG6GWFNSQQBE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_430&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGQHR5CHKG6GWF.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,CHUWI Intel Celeron Dual Core 10th Gen N4020 - (4 GB/128 GB SSD/Windows 11 Home) HeroBook Air Laptop,"Fan-less Design
(Low Power Consumption)4x faster than eMMCM.2 port for easy DIY upgradesLPDDR4 4GB RAMIntel 9th generation UHD GraphicsSupport 4K/60 Frames HDIntel Celeron Dual Core Processor (10th Gen)4 GB LPDDR4 RAM64 bit Windows 11 Operating System128 GB SSD29.46 cm (11.6 inch) DisplayOperating System Software1 Year Onsite Warranty",3.6218 Ratings & 20 Reviews,"₹13,990₹34,99060% off",Save extra with combo offers,60% off
362,https://www.flipkart.com/lenovo-v14-g3-82tsa01kih-intel-core-i3-12th-gen-1213u-8-gb-512-gb-ssd-dos-laptop/p/itm00af23126ed78?pid=COMGPZCZHPBEHYEY&lid=LSTCOMGPZCZHPBEHYEYUKJSSY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_431&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMGPZCZHPBEHYEY.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Lenovo V14 G3 (82TSA01KIH) Intel Core i3 12th Gen 1213U - (8 GB/512 GB SSD/DOS) V14 Laptop,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMDOS Operating System512 GB SSD35.56 cm (14 inch) Display1 YEAR FROM BRAND,3.876 Ratings & 8 Reviews,"₹29,490₹45,99935% off",Top Discount of the Sale,35% off
363,https://www.flipkart.com/acer-aspire-3-backlit-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itmd2d604bcca151?pid=COMHY24RRTCSUGMG&lid=LSTCOMHY24RRTCSUGMGXDAVTT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_432&otracker=search&otracker1=search&fm=Search&iid=1f1e56a2-9c70-41e0-a9d6-df2e37eec90d.COMHY24RRTCSUGMG.SEARCH&ppt=sp&ppn=sp&ssid=ypy95u5x5s0000001728058182923&qH=312f91285e048e09,Acer Aspire 3 Backlit Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin an...,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Domestic Warranty,4.2153 Ratings & 16 Reviews,"₹25,990₹44,00040% off",Top Discount of the Sale,40% off
364,https://www.flipkart.com/lenovo-ideapad-3-chrome-intel-celeron-dual-core-n4500-8-gb-chrome-os-15ijl6-chromebook-laptop/p/itm1ab0b3d5d513c?pid=COMH23FAEHT3AWVG&lid=LSTCOMH23FAEHT3AWVGDFKITX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_433&otracker=search&otracker1=search&fm=Search&iid=6e8b0ffa-e9ed-48d2-ae35-03eafc916fe4.COMH23FAEHT3AWVG.SEARCH&ppt=sp&ppn=sp&ssid=qpzpnz2v340000001728058185351&qH=312f91285e048e09,Lenovo IdeaPad 3 Chrome Intel Celeron Dual Core N4500 - (8 GB/Chrome OS) 15IJL6 Chromebook Laptop,Intel Celeron Dual Core Processor8 GB LPDDR4X RAMChrome Operating System39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,3.73 Ratings & 0 Reviews,"₹17,990₹31,49042% off",Top Discount of the Sale,42% off
365,https://www.flipkart.com/lenovo-legion-5-intel-core-i7-14th-gen-14650hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-16irx9-gaming-laptop/p/itm52d4580057187?pid=COMGYSFGEY7CBGND&lid=LSTCOMGYSFGEY7CBGNDB2LXGZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_434&otracker=search&otracker1=search&fm=Search&iid=6e8b0ffa-e9ed-48d2-ae35-03eafc916fe4.COMGYSFGEY7CBGND.SEARCH&ppt=sp&ppn=sp&ssid=qpzpnz2v340000001728058185351&qH=312f91285e048e09,Lenovo Legion 5 Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,Intel Core i7 Processor (14th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayOffice Home & Student 20211Yr Warranty + 1 Yr Legion Ultimate Support and 1 Yr Accidental Damage Protection,4.79 Ratings & 2 Reviews,"₹1,29,690₹1,79,79027% off",Save extra with combo offers,27% off
366,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-15amn7-thin-light-laptop/p/itm0ddb6eb3b6bef?pid=COMHYUNJGKSJGPGN&lid=LSTCOMHYUNJGKSJGPGNGZTGGT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&fm=Search&iid=fe63acbf-65d0-4624-ac5e-4a6ac9ee7a51.COMHYUNJGKSJGPGN.SEARCH&ppt=sp&ppn=sp&ssid=63rd5siu6o0000001728058144520&qH=312f91285e048e09,Lenovo IdeaPad Slim 1 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Carry-in Warranty,4.2328 Ratings & 31 Reviews,"₹33,990₹65,69048% off",Lowest price since launch,48% off
